url,category,percentage_score,Strict-Transport-Security,X-Content-Type-Options,X-Frame-Options,Content-Security-Policy,X-XSS-Protection,Referrer-Policy,Permissions-Policy,Cross-Origin-Opener-Policy,Cross-Origin-Embedder-Policy,Cross-Origin-Resource-Policy,Expect-CT
http://www.geocities.com/jetstartdragon/,Sports,75.0,1,1,1,1,1,1,0,0,0,0,0
http://apolloguide.com/mov_revtemp.asp?cid=1212,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.comics.com,Arts,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.mantissacorporation.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.antennasys.com,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.tackytreasures.com/julie/sqdconsp.html,Arts,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.keds.com/,Shopping,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/tdawsonscreek/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.rockbitch.tv/welcome.html,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.dulcimers.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.sapient.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.kyohaku.go.jp/,Reference,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.organiccleaning.com,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fda.gov/medbull/summer99/lyme.html,Health,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.geo.de/geolino/,Kids,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.duke.edu/pitchforks/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/anton_scalia/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.mrqe.com/lookup?love+actually,Arts,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.lotitofoods.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.floridamediation.com/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.jacobsen.no/anders/blog/archives/2002/10/16/spam_hype_and_spamassassin.html,Computers,30.0,0,1,1,0,0,0,0,0,0,0,0
http://anwa-lds.com/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://usf.rivals.com/,Sports,50.0,0,1,1,0,1,1,0,0,0,0,0
http://www.geocities.com/petsburgh/4474/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/tokyo/temple/1102/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.hamiltongroup.net/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.nestleusa.com/,Business,75.0,1,1,1,1,1,1,0,0,0,0,0
http://news.bbc.co.uk/1/hi/uk/1552682.stm,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fms.co.il/,Business,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.geocities.com/sbargioni/,Science,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/boydsart/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/hotsprings/falls/5426/index.html,Business,75.0,1,1,1,1,1,1,0,0,0,0,0
http://moxierafting.com/,Recreation,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.theperfect.com/,Computers,15.0,0,1,0,0,0,0,0,0,0,0,0
http://www.usatoday.com/sports/football/nfl/falcons/home.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.canton.de,Business,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.sullivanglove.com/,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.jlcc.org/,Society,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.skyandtelescope.com/howto/basics/3304616.html?c=y%3fwfx2%3dlh2hj34l8s&amp;page=1,Science,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.geocities.com/takaratsukino/kozue.html,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.honoluasurf.com/,Business,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.sagu.edu/athletics/,Reference,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.usatoday.com/news/health/spotlighthealth/2004-07-02-action-star_x.htm,Arts,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.stagnesparish.org.au,Society,55.0,1,1,1,0,0,1,0,0,0,0,0
http://repositories.cdlib.org/ctcre/tcpmi/eu2002/,Society,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.swtafe.vic.edu.au,Reference,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.rdg.ac.uk/lm/,Reference,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.riscllc.com/,Business,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.salon.com/people/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://groups.yahoo.com/group/aussigoats/,Business,75.0,1,1,1,1,1,1,0,0,0,0,0
http://en.wikipedia.org/wiki/wrexham_a.f.c.,Sports,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.columbiachronicle.com,News,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.inbf.org,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fordvehicles.com/,Recreation,30.0,0,0,1,1,0,0,0,1,0,0,0
http://www.teatang.com/,Business,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.bsos.umd.edu/anth/faculty/mleone/,Science,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.flys.com/,Business,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.bartleby.com/124/pres46.html,Kids,30.0,1,0,1,0,0,0,0,0,0,0,0
http://www.childhelpusa.org/resources/learning-center/for-kids,Kids,75.0,1,1,1,1,1,1,0,0,0,0,0
http://incestabuse.about.com/,Society,50.0,1,1,0,1,0,1,0,0,0,0,0
http://www.usatoday.com/life/television/reviews/2002-09-18-john-doe_x.htm,Arts,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.positionfocus.co.uk,Computers,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.euronet.nl/users/ndlanker/brian/brianindex.htm,Arts,75.0,1,1,1,0,1,1,1,0,0,0,1
http://info.med.yale.edu/eph/html/divisions/hpa/hmp.html,Reference,30.0,1,0,1,0,0,0,0,0,0,0,0
http://www.io-asia.com,Business,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.lispine.com,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.usatoday.com/sports/nfl/stories/2002-04-17-white-appreciation.htm,Society,90.0,1,1,1,1,1,1,1,1,0,1,0
http://legends.disney.go.com/,Business,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.ifmefector.com/,Business,65.0,1,1,0,1,1,1,1,0,0,0,0
http://www.zct.org,Arts,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.strugglingteens.com/,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.realchek.com/,Business,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.geocities.com/mardel33/,Adult,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/kmelouali/,Kids,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.humanitiesweb.org/human.php?s=c,Arts,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.ftsafe.com/,Computers,55.0,1,1,1,1,0,0,0,0,0,0,0
http://www.sans.org/resources/policies/ethics_policy.doc,Computers,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.notabomb.com/,Society,30.0,0,1,1,0,0,0,0,0,0,0,0
http://groups.yahoo.com/group/searchingforjohnmcadams/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.nbcmodels.com/,Business,25.0,0,1,0,0,1,0,0,0,0,0,0
http://lyish.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/angie_7999/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.knoxnews.com/kns/music/article/01406kns_349_153099600.html,Arts,90.0,1,1,1,1,1,1,1,1,0,1,0
http://cuttingedgehistology.com/,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.arts.cornell.edu/newsletr/spring96/siegel.htm,Arts,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.geocities.com/mymankevin2000/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/athens/styx/1152/postcards/pcindex.htm,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://news.bbc.co.uk/sport2/hi/other_sports/cycling/default.stm,Sports,80.0,1,1,1,1,1,1,1,0,0,0,0
http://groups.yahoo.com/group/moloko2/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.linuxcertified.com/perltraining.html,Computers,25.0,0,0,1,0,1,0,0,0,0,0,0
http://www.stallonezone.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.expertpages.com/cv/kushner.htm,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fertilitycenter.com/,Health,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.toolbarn.com/,Business,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.soton.ac.uk/iss/,Reference,50.0,1,1,0,0,1,1,0,0,0,0,0
http://www.joneswinery.com/,Recreation,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.intothebleach.co.uk/,Arts,40.0,0,1,1,0,1,0,0,0,0,0,0
http://www.usatoday.com/sports/basketba/skw/ovc/skwq04.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.theage.com.au/articles/2002/04/01/1017206183247.html,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://walsh-music.tripod.com/,Arts,15.0,0,0,1,0,0,0,0,0,0,0,0
http://www.library.yale.edu/un/,Reference,40.0,1,1,0,1,0,0,0,0,0,0,0
http://www.cmschool.com,Recreation,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.geocities.com/opspec22/index.html,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.preachingtotheperv.com,Adult,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.geocities.com/hotsprings/spa/8509/,Health,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.ces.ncsu.edu/depts/hort/consumer/factsheets/trees-new/diospyros_virginiana.html,Science,50.0,1,0,1,1,1,0,0,0,0,0,0
http://www.webindia.com/ktc/,Sports,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.catholic.org/saints/saint.php?saint_id=351,Society,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.lasr.net/leisure/kansas/mitchell/beloit/att6.html,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.africanbynature.com,Shopping,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.tibetanterr.com/,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
http://movies.yahoo.com/shop?d=hv&amp;cf=info&amp;id=1808566019,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.geocities.com/slangrock/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.primeware-ceramics.ltd.uk/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://kolarsystems.com/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.panna.org/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.audubonwyoming.org/,Society,35.0,1,0,1,0,0,0,1,0,0,0,0
http://www.auburnastro.org/,Science,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.buildbedroom.com,Shopping,25.0,0,0,1,0,0,1,0,0,0,0,0
http://www.caos4x4.com/,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/thetropics/resort/4469/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://customcardcanada.com,Business,45.0,1,1,1,0,0,0,0,0,0,0,0
http://technet.microsoft.com/en-us/default.aspx,Computers,85.0,1,1,1,1,1,1,0,1,0,1,0
http://www.usatoday.com/weather/resources/basics/wlightning.htm,Science,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.parkeradvisors.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc1557,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.supplycloset.homestead.com,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.geocities.com/zieritzandreas/koyaanisqatsi/,Computers,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.wcmcrallying.co.uk,Sports,80.0,1,1,1,1,1,0,1,1,0,1,0
http://www.bartleby.com/237/23.html,Society,30.0,1,0,1,0,0,0,0,0,0,0,0
http://movies.yahoo.com/shop?d=hc&amp;id=1800238436&amp;cf=gen,Arts,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.guardian.co.uk/news/2000/nov/06/guardianobituaries.books,Kids,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.usroute20.com/,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fordham.edu/halsall/mod/modsbook14.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.tiwwa.info/,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.colorado.edu/engineering/bioserve/,Reference,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.unix-ag.uni-kl.de/~fischer/kbibtex/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.naxos.com/composerinfo/988.htm,Arts,55.0,1,1,0,1,0,1,1,0,0,0,0
http://www.uwgb.edu/camps/,Kids,30.0,1,0,1,0,0,0,0,0,0,0,0
http://groups.yahoo.com/group/ceremonial_earth_magick/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.steelonthenet.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.ragtimemusic.com/wcrs/welcome.htm,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.guardian.co.uk/books/2000/sep/14/stephenking.fiction,Arts,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.bl.uk/reshelp/pdfs/organic_food_industry_guide.pdf,Science,80.0,1,1,1,1,1,1,1,0,0,0,0
http://en.wikipedia.org/wiki/arm_architecture,Computers,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.math.ucla.edu/~hbe/,Science,30.0,0,1,1,0,0,0,0,0,0,0,0
http://www.energyservicesgroup.net/,Business,95.0,1,1,1,1,1,1,1,1,1,1,0
http://dragonblond_04.tripod.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.usatoday.com/weather/wmountn0.htm,Kids,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.alanmagee.com,Arts,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.springfieldartscouncil.org/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.fordham.edu/halsall/source/stfran-test.html,Society,85.0,1,1,1,1,1,1,1,0,0,0,1
http://members.tripod.com/~ste5en/index.html,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.ace.nl/,Computers,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.meredith.com,Business,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.lynda.com/hex.html,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.penobscotnation.org/,Kids,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.mcventurepartners.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.envoc.ugent.be/,Science,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.usatoday.com/sports/basketba/skw/pac10/skwg09.htm,Sports,90.0,1,1,1,1,1,1,1,1,0,1,0
http://www.michelefotografia.book.fr/,Adult,10.0,0,0,0,1,0,0,0,0,0,0,0
http://www.world-nuclear.org/info/chernobyl/inf07.html,Science,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.vettanna.com/,Computers,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.wilbertrideau.com/index.html,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.hotstockmarket.com/,Business,50.0,0,1,1,0,1,1,0,0,0,0,0
http://www.loumarinoff.com/,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.erosionpollution.com/,Business,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.let.uu.nl/~paola.monachesi/personal/clin.html,Science,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.geocities.com/sunsetstrip/birdland/9820/lizphair.html,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://ccr.cancer.gov/,Health,45.0,1,1,1,0,0,0,0,0,0,0,0
http://belfast.pm.org/,Computers,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.geocities.com/ashlieheart/cori3.html,Business,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.watercoolergames.org/archives/000558.shtml,Games,70.0,1,1,1,1,0,1,1,0,0,0,0
http://www.ciao.co.uk/william_mcgonagall__review_5330521,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.busby.net/nzca,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.bl.uk/,Reference,80.0,1,1,1,1,1,1,1,0,0,0,0
http://en.wikipedia.org/wiki/nick_hornby,Arts,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.seasubsystems.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://groups.yahoo.com/group/dmstcdspln/,Adult,75.0,1,1,1,1,1,1,0,0,0,0,0
http://msdn.microsoft.com/en-us/library/ms978496.aspx,Computers,85.0,1,1,1,1,1,1,0,1,0,1,0
http://webopedia.com/term/j/jini.html,Computers,25.0,0,0,1,0,0,1,0,0,0,0,0
http://www.infoplease.com/spot/ramadan1.html,Kids,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www2.hsp.org/exhibits/balch%20exhibits/rites/rites.html,Kids,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.bigskycumchristo.org/,Society,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.volvotruckcentre.com/,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.redgate.net,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://imagine.gsfc.nasa.gov/docs/teachers/teachers_corner.html,Science,40.0,1,0,1,1,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc287,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.tradersedge.com,Business,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.rxlist.com/cgi/generic3/miconazolevc.htm,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.meopta.com/,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.geocities.com/wayannchihuahuas/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://sourceforge.net/projects/alde/,Computers,65.0,1,1,1,1,0,0,1,1,0,0,0
http://groups.yahoo.com/group/sda_pda/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://xvella.free.fr/photos/photo-eng.php,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.mcguffey.net/,Society,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.jawfeng.com,Business,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.angelfire.com/my/sherbear/ourlord.html,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc3024,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.compkarori.com/vanilla/display/svg+dialect,Computers,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.megaage.com,Shopping,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.osteopath.co.il/home-eng.html,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.amnh.org/exhibitions/epidemic/,Health,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.allexperts.com/browse.cgi?catlvl=3&amp;catid=1040,Computers,80.0,1,1,1,1,1,1,0,1,0,0,0
http://www.distinctiveweb.com,Business,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.thompsoncoe.com,Society,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.lexingtonvalleyvineyard.com,Recreation,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.ibiblio.org/elvis/elvishom.html,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.newadvent.org/cathen/04541a.htm,Society,15.0,0,0,1,0,0,0,0,0,0,0,0
http://www.geocities.com/fairyoflyonnesse/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.wqxr.com/cgi-bin/iowa/cla/learning/grove.html?record=6743,Arts,50.0,1,1,0,1,1,0,0,0,0,0,0
http://weather.aol.com/middle-east/united-arab-emirates,Kids,80.0,1,1,1,1,1,1,0,0,0,0,1
http://www.thebiodiversityconsultancy.com,Science,80.0,1,1,1,1,1,1,1,0,0,0,0
http://msdn.microsoft.com/en-us/library/ms972429.aspx,Computers,85.0,1,1,1,1,1,1,0,1,0,1,0
http://www.yselec.com.tw,Business,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.public-health.uiowa.edu/,Health,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.historylink101.com/,Society,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.autism-alabama.org/,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.appliedconcepts.net/,Business,30.0,1,1,0,0,0,0,0,0,0,0,0
http://www.lanl.gov/orgs/nmt/nmtdo/aqarchive/97winter/disposal.html,Science,65.0,1,1,1,0,1,1,0,0,0,0,0
http://mali.pwnet.org/history/history_mali_empire.htm,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.med.osaka-u.ac.jp/,Reference,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.government.kz/,Kids,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.bodymate.nl/sm-dungeon/,Adult,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.shipamerican.com/,Business,35.0,1,0,0,1,0,1,0,0,0,0,0
http://www.renlor.com/,Business,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.eudelbangladesh.org/,Society,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.geocities.com/heartland/grove/3073/,Recreation,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/kwebec/,Society,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.gaithersburgvet.com/,Health,0.0,0,0,0,0,0,0,0,0,0,0,0
http://whyy.org/cgi-bin/fashowretrieve.cgi?2702,Arts,55.0,1,1,1,1,0,0,0,0,0,0,0
http://www.saranam.com/astrology/hindubabynames.asp,Home,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.decasino.com/,Games,45.0,0,1,1,0,0,1,0,1,0,0,0
http://www.history.org/almanack/people/bios/biohen.cfm,Kids,45.0,0,1,1,0,0,1,0,1,0,0,0
http://www.providerwatch.com,Home,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.azlyrics.com/w/wallflowers.html,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.hivelocity.net/,Computers,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.greenpeace.eu,Society,80.0,1,1,1,1,1,1,1,0,0,0,0
http://sbpolo.com,Sports,85.0,1,1,1,1,0,1,1,1,1,1,0
http://svtarot.com/,Society,55.0,0,1,1,0,1,1,1,0,0,0,0
http://www.eurogamer.net/article.php?article_id=134358,Games,60.0,1,1,1,0,0,1,0,1,0,0,0
http://www.anb.ca/,Sports,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.convatec.com/,Business,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.art-wave.com/raney/,Shopping,30.0,1,1,0,0,0,0,0,0,0,0,0
http://forcesofnature.ca/,Health,90.0,1,1,1,1,1,1,0,1,1,1,0
http://www.fiverivers.org/,Recreation,85.0,1,1,1,1,0,1,1,1,1,1,0
http://www.sustech.edu/,Reference,85.0,1,1,1,1,1,1,1,0,0,0,1
http://www.goodstart.com/,Computers,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.elore.com/,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://goliathslayers.com,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.maconnews.com/,News,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www-groups.dcs.st-and.ac.uk/~history/histtopics/topology_in_mathematics.html,Science,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.nadle.com/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.cheshirebonsaisociety.org.uk/,Home,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.alfredshaheen.com/,Shopping,50.0,0,1,1,1,1,0,0,0,0,0,0
http://heraldryclipart.com/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.rsc.org/membership/networking/interestgroups/chemometrics/,Science,80.0,1,1,1,1,1,1,1,0,0,0,0
http://www.henegar.org/,Arts,55.0,1,1,1,0,0,1,0,0,0,0,0
http://www.able-systems.com/,Computers,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.newscientist.com/article/mg19526226.200-wikipedia-20--now-with-added-trust.html,Computers,65.0,1,1,1,0,1,1,0,0,0,0,0
http://www.jantek-elec.com.tw/,Business,65.0,0,1,1,1,1,1,1,0,0,0,0
http://msdn.microsoft.com/en-us/library/ms670169(vs.85).aspx,Computers,85.0,1,1,1,1,1,1,0,1,0,1,0
http://www.sahiti.org/,Science,45.0,0,0,1,0,0,1,1,1,1,1,0
http://www.geocities.com/beakmaniac/,Arts,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.designersguild.com/,Business,30.0,1,0,1,0,0,0,0,0,0,0,0
http://tools.ietf.org/html/rfc2796,Computers,70.0,1,1,1,1,0,1,0,1,0,0,0
http://www.geocities.com/ezhacken/,Computers,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.dougcox.org/,Shopping,75.0,1,1,1,1,1,1,0,0,0,0,0
http://groups.yahoo.com/clubs/letstalkjpouch,Health,75.0,1,1,1,1,1,1,0,0,0,0,0
http://music.yahoo.com/launchcast/stations/station.asp?i=407,Society,80.0,1,1,1,1,1,1,0,0,0,0,1
http://sesame-street.jp/,Kids,55.0,1,1,1,0,1,0,0,0,0,0,0
http://www.aucegypt.edu/faculty/thompson/herbtea/articles/jie2.html,Science,65.0,1,1,1,1,1,0,0,0,0,0,0
http://www.unratedmagazine.com/document.cfm?page=cdreviews/index.cfm&amp;cd_review_id=46,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.heffter.org,Society,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.toa.kabissa.org/,Health,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.geocities.com/~acpcounseling/,Health,75.0,1,1,1,1,1,1,0,0,0,0,0
http://www.campweed.org/,Society,45.0,1,1,1,0,0,0,0,0,0,0,0
http://www.filmdept.com/films/law_abiding_citizen.php,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.hotelladder.com,Business,30.0,1,0,1,0,0,0,0,0,0,0,0
http://www.stmarkwheeling.org,Society,0.0,0,0,0,0,0,0,0,0,0,0,0
http://aquaexplorers.com,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.tribeworld.com/,Arts,0.0,0,0,0,0,0,0,0,0,0,0,0
http://www.gamecritics.com/review/jetforcegemini/main.php,Games,15.0,1,0,0,0,0,0,0,0,0,0,0
http://www.dreampod.net,Recreation,0.0,0,0,0,0,0,0,0,0,0,0,0
